action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INVERSE AGONIST', 'description': 'Binds to and inactivates a receptor', 'parent_type': 'NEGATIVE MODULATOR'}",,24804084,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '120.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '120.0'}]",CHEMBL5135478,Inverse agonist activity at 5-HT2A receptor (unknown origin) expressed in mouse NIH3T3 cells using o-nitrophenyl-D-galacto pyranoside incubated for 120 hrs,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL2111101,PIMAVANSERIN,CHEMBL2111101,7.30,0,http://www.openphacts.org/units/Nanomolar,3872108,=,1,1,=,,IC50,nM,,50.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,50.0
"{'action_type': 'INVERSE AGONIST', 'description': 'Binds to and inactivates a receptor', 'parent_type': 'NEGATIVE MODULATOR'}",,24804085,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '120.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '120.0'}]",CHEMBL5135478,Inverse agonist activity at 5-HT2A receptor (unknown origin) expressed in mouse NIH3T3 cells using o-nitrophenyl-D-galacto pyranoside incubated for 120 hrs,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(CC(=O)N(C)C)CC2)cc1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5198862,,CHEMBL5198862,7.06,0,http://www.openphacts.org/units/Nanomolar,3872110,=,1,1,=,,IC50,nM,,86.4,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,86.4
"{'action_type': 'INVERSE AGONIST', 'description': 'Binds to and inactivates a receptor', 'parent_type': 'NEGATIVE MODULATOR'}",,24804086,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '120.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '120.0'}]",CHEMBL5135478,Inverse agonist activity at 5-HT2A receptor (unknown origin) expressed in mouse NIH3T3 cells using o-nitrophenyl-D-galacto pyranoside incubated for 120 hrs,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CC(N(C)C)C2)cc1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5188595,,CHEMBL5188595,6.80,0,http://www.openphacts.org/units/Nanomolar,3872111,=,1,1,=,,IC50,nM,,159.2,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,159.2
"{'action_type': 'INVERSE AGONIST', 'description': 'Binds to and inactivates a receptor', 'parent_type': 'NEGATIVE MODULATOR'}",,24804087,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '120.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '120.0'}]",CHEMBL5135478,Inverse agonist activity at 5-HT2A receptor (unknown origin) expressed in mouse NIH3T3 cells using o-nitrophenyl-D-galacto pyranoside incubated for 120 hrs,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCC(N(C)C)C2)cc1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5194786,,CHEMBL5194786,7.00,0,http://www.openphacts.org/units/Nanomolar,3872112,=,1,1,=,,IC50,nM,,101.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,101.0
"{'action_type': 'INVERSE AGONIST', 'description': 'Binds to and inactivates a receptor', 'parent_type': 'NEGATIVE MODULATOR'}",,24804088,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '120.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '120.0'}]",CHEMBL5135478,Inverse agonist activity at 5-HT2A receptor (unknown origin) expressed in mouse NIH3T3 cells using o-nitrophenyl-D-galacto pyranoside incubated for 120 hrs,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cn2)C2CCN(C)CC2)cc1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5184703,,CHEMBL5184703,7.64,0,http://www.openphacts.org/units/Nanomolar,3872119,=,1,1,=,,IC50,nM,,22.8,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,22.8
"{'action_type': 'INVERSE AGONIST', 'description': 'Binds to and inactivates a receptor', 'parent_type': 'NEGATIVE MODULATOR'}",,24804089,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '120.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '120.0'}]",CHEMBL5135478,Inverse agonist activity at 5-HT2A receptor (unknown origin) expressed in mouse NIH3T3 cells using o-nitrophenyl-D-galacto pyranoside incubated for 120 hrs,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCCF)cc2)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5178732,,CHEMBL5178732,7.79,0,http://www.openphacts.org/units/Nanomolar,3872122,=,1,1,=,,IC50,nM,,16.4,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,16.4
"{'action_type': 'INVERSE AGONIST', 'description': 'Binds to and inactivates a receptor', 'parent_type': 'NEGATIVE MODULATOR'}",,24804090,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '120.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '120.0'}]",CHEMBL5135478,Inverse agonist activity at 5-HT2A receptor (unknown origin) expressed in mouse NIH3T3 cells using o-nitrophenyl-D-galacto pyranoside incubated for 120 hrs,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCC(F)F)cc2)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5172822,,CHEMBL5172822,8.22,0,http://www.openphacts.org/units/Nanomolar,3872123,=,1,1,=,,IC50,nM,,6.01,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,6.01
"{'action_type': 'INVERSE AGONIST', 'description': 'Binds to and inactivates a receptor', 'parent_type': 'NEGATIVE MODULATOR'}",,24804091,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '120.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '120.0'}]",CHEMBL5135478,Inverse agonist activity at 5-HT2A receptor (unknown origin) expressed in mouse NIH3T3 cells using o-nitrophenyl-D-galacto pyranoside incubated for 120 hrs,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCC(F)(F)F)cc2)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5205903,,CHEMBL5205903,8.68,0,http://www.openphacts.org/units/Nanomolar,3872124,=,1,1,=,,IC50,nM,,2.1,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,2.1
"{'action_type': 'INVERSE AGONIST', 'description': 'Binds to and inactivates a receptor', 'parent_type': 'NEGATIVE MODULATOR'}",,24804092,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '120.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '120.0'}]",CHEMBL5135478,Inverse agonist activity at 5-HT2A receptor (unknown origin) expressed in mouse NIH3T3 cells using o-nitrophenyl-D-galacto pyranoside incubated for 120 hrs,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCCCF)cc2)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5173703,,CHEMBL5173703,8.52,0,http://www.openphacts.org/units/Nanomolar,3872125,=,1,1,=,,IC50,nM,,3.05,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,3.05
"{'action_type': 'INVERSE AGONIST', 'description': 'Binds to and inactivates a receptor', 'parent_type': 'NEGATIVE MODULATOR'}",,24804093,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '120.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '120.0'}]",CHEMBL5135478,Inverse agonist activity at 5-HT2A receptor (unknown origin) expressed in mouse NIH3T3 cells using o-nitrophenyl-D-galacto pyranoside incubated for 120 hrs,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCCC(F)F)cc2)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5198919,,CHEMBL5198919,8.18,0,http://www.openphacts.org/units/Nanomolar,3872126,=,1,1,=,,IC50,nM,,6.54,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,6.54
"{'action_type': 'INVERSE AGONIST', 'description': 'Binds to and inactivates a receptor', 'parent_type': 'NEGATIVE MODULATOR'}",,24804094,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '120.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '120.0'}]",CHEMBL5135478,Inverse agonist activity at 5-HT2A receptor (unknown origin) expressed in mouse NIH3T3 cells using o-nitrophenyl-D-galacto pyranoside incubated for 120 hrs,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCCC(F)(F)F)cc2)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5184906,,CHEMBL5184906,8.65,0,http://www.openphacts.org/units/Nanomolar,3872127,=,1,1,=,,IC50,nM,,2.23,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,2.23
"{'action_type': 'INVERSE AGONIST', 'description': 'Binds to and inactivates a receptor', 'parent_type': 'NEGATIVE MODULATOR'}",,24804095,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '120.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '120.0'}]",CHEMBL5135478,Inverse agonist activity at 5-HT2A receptor (unknown origin) expressed in mouse NIH3T3 cells using o-nitrophenyl-D-galacto pyranoside incubated for 120 hrs,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCCCCF)cc2)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5198741,,CHEMBL5198741,7.48,0,http://www.openphacts.org/units/Nanomolar,3872128,=,1,1,=,,IC50,nM,,32.8,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,32.8
"{'action_type': 'INVERSE AGONIST', 'description': 'Binds to and inactivates a receptor', 'parent_type': 'NEGATIVE MODULATOR'}",,24804096,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '120.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '120.0'}]",CHEMBL5135478,Inverse agonist activity at 5-HT2A receptor (unknown origin) expressed in mouse NIH3T3 cells using o-nitrophenyl-D-galacto pyranoside incubated for 120 hrs,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCCCC(F)F)cc2)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5175451,,CHEMBL5175451,8.12,0,http://www.openphacts.org/units/Nanomolar,3872129,=,1,1,=,,IC50,nM,,7.59,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,7.59
"{'action_type': 'INVERSE AGONIST', 'description': 'Binds to and inactivates a receptor', 'parent_type': 'NEGATIVE MODULATOR'}",,24804097,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '120.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '120.0'}]",CHEMBL5135478,Inverse agonist activity at 5-HT2A receptor (unknown origin) expressed in mouse NIH3T3 cells using o-nitrophenyl-D-galacto pyranoside incubated for 120 hrs,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCCCC(F)(F)F)cc2)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5189473,,CHEMBL5189473,8.71,0,http://www.openphacts.org/units/Nanomolar,3872130,=,1,1,=,,IC50,nM,,1.95,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,1.95
"{'action_type': 'INVERSE AGONIST', 'description': 'Binds to and inactivates a receptor', 'parent_type': 'NEGATIVE MODULATOR'}",,24804098,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '120.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '120.0'}]",CHEMBL5135478,Inverse agonist activity at 5-HT2A receptor (unknown origin) expressed in mouse NIH3T3 cells using o-nitrophenyl-D-galacto pyranoside incubated for 120 hrs,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OCC(C)(C)F)cc2)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5184297,,CHEMBL5184297,8.04,0,http://www.openphacts.org/units/Nanomolar,3872131,=,1,1,=,,IC50,nM,,9.22,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,9.22
"{'action_type': 'INVERSE AGONIST', 'description': 'Binds to and inactivates a receptor', 'parent_type': 'NEGATIVE MODULATOR'}",,24804099,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '120.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '120.0'}]",CHEMBL5135478,Inverse agonist activity at 5-HT2A receptor (unknown origin) expressed in mouse NIH3T3 cells using o-nitrophenyl-D-galacto pyranoside incubated for 120 hrs,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(OC(F)(F)C(F)(F)F)cc2)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5173149,,CHEMBL5173149,8.00,0,http://www.openphacts.org/units/Nanomolar,3872132,=,1,1,=,,IC50,nM,,10.04,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,10.04
"{'action_type': 'INVERSE AGONIST', 'description': 'Binds to and inactivates a receptor', 'parent_type': 'NEGATIVE MODULATOR'}",,24804100,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '120.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '120.0'}]",CHEMBL5135478,Inverse agonist activity at 5-HT2A receptor (unknown origin) expressed in mouse NIH3T3 cells using o-nitrophenyl-D-galacto pyranoside incubated for 120 hrs,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)OCc1ccc(CNC(=O)N(Cc2ccc(F)cn2)C2CCN(C)CC2)cc1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5200074,,CHEMBL5200074,7.37,0,http://www.openphacts.org/units/Nanomolar,3872133,=,1,1,=,,IC50,nM,,42.78,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,42.78
"{'action_type': 'INVERSE AGONIST', 'description': 'Binds to and inactivates a receptor', 'parent_type': 'NEGATIVE MODULATOR'}",,24804101,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '120.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '120.0'}]",CHEMBL5135478,Inverse agonist activity at 5-HT2A receptor (unknown origin) expressed in mouse NIH3T3 cells using o-nitrophenyl-D-galacto pyranoside incubated for 120 hrs,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc(CCC(F)(F)F)cc2)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5181432,,CHEMBL5181432,6.06,0,http://www.openphacts.org/units/Nanomolar,3872134,=,1,1,=,,IC50,nM,,872.4,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,872.4
"{'action_type': 'INVERSE AGONIST', 'description': 'Binds to and inactivates a receptor', 'parent_type': 'NEGATIVE MODULATOR'}",,24804102,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '120.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '120.0'}]",CHEMBL5135478,Inverse agonist activity at 5-HT2A receptor (unknown origin) expressed in mouse NIH3T3 cells using o-nitrophenyl-D-galacto pyranoside incubated for 120 hrs,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)CCc1ccc(CNC(=O)N(Cc2ccc(F)cn2)C2CCN(C)CC2)cc1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5181200,,CHEMBL5181200,7.37,0,http://www.openphacts.org/units/Nanomolar,3872135,=,1,1,=,,IC50,nM,,42.74,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,42.74
"{'action_type': 'INVERSE AGONIST', 'description': 'Binds to and inactivates a receptor', 'parent_type': 'NEGATIVE MODULATOR'}",,24804103,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '120.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '120.0'}]",CHEMBL5135478,Inverse agonist activity at 5-HT2A receptor (unknown origin) expressed in mouse NIH3T3 cells using o-nitrophenyl-D-galacto pyranoside incubated for 120 hrs,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)Cc1ccc(CNC(=O)N(Cc2ccc(F)cn2)C2CCN(C)CC2)cc1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5208211,,CHEMBL5208211,8.08,0,http://www.openphacts.org/units/Nanomolar,3872136,=,1,1,=,,IC50,nM,,8.3,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,8.3
"{'action_type': 'INVERSE AGONIST', 'description': 'Binds to and inactivates a receptor', 'parent_type': 'NEGATIVE MODULATOR'}",,24804104,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '120.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '120.0'}]",CHEMBL5135478,Inverse agonist activity at 5-HT2A receptor (unknown origin) expressed in mouse NIH3T3 cells using o-nitrophenyl-D-galacto pyranoside incubated for 120 hrs,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc3c(c2)CC(C)(C)O3)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5197899,,CHEMBL5197899,8.60,0,http://www.openphacts.org/units/Nanomolar,3872137,=,1,1,=,,IC50,nM,,2.54,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,2.54
"{'action_type': 'INVERSE AGONIST', 'description': 'Binds to and inactivates a receptor', 'parent_type': 'NEGATIVE MODULATOR'}",,24804105,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '120.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '120.0'}]",CHEMBL5135478,Inverse agonist activity at 5-HT2A receptor (unknown origin) expressed in mouse NIH3T3 cells using o-nitrophenyl-D-galacto pyranoside incubated for 120 hrs,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)C1Cc2cc(CNC(=O)N(Cc3ccc(F)cn3)C3CCN(C)CC3)ccc2O1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5191581,,CHEMBL5191581,8.37,0,http://www.openphacts.org/units/Nanomolar,3872138,=,1,1,=,,IC50,nM,,4.29,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,4.29
"{'action_type': 'INVERSE AGONIST', 'description': 'Binds to and inactivates a receptor', 'parent_type': 'NEGATIVE MODULATOR'}",,24804106,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '120.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '120.0'}]",CHEMBL5135478,Inverse agonist activity at 5-HT2A receptor (unknown origin) expressed in mouse NIH3T3 cells using o-nitrophenyl-D-galacto pyranoside incubated for 120 hrs,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1cc2cc(CNC(=O)N(Cc3ccc(F)cn3)C3CCN(C)CC3)ccc2o1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5205849,,CHEMBL5205849,7.19,0,http://www.openphacts.org/units/Nanomolar,3872139,=,1,1,=,,IC50,nM,,64.94,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,64.94
"{'action_type': 'INVERSE AGONIST', 'description': 'Binds to and inactivates a receptor', 'parent_type': 'NEGATIVE MODULATOR'}",,24804107,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '120.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '120.0'}]",CHEMBL5135478,Inverse agonist activity at 5-HT2A receptor (unknown origin) expressed in mouse NIH3T3 cells using o-nitrophenyl-D-galacto pyranoside incubated for 120 hrs,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc3c(c2)CCC(C)(C)O3)CC1,,,CHEMBL5131502,Eur J Med Chem,2022,,CHEMBL5194545,,CHEMBL5194545,6.90,0,http://www.openphacts.org/units/Nanomolar,3872140,=,1,1,=,,IC50,nM,,127.0,CHEMBL224,Homo sapiens,Serotonin 2a (5-HT2a) receptor,9606,,,IC50,nM,UO_0000065,,127.0
